"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Maytenus octogona","Hermaphrodite","self_compatible","none",-0.234435679665473,"Open","actinomorphic",-0.11924765503458,-0.0946222011654321,-0.481273648378263,-0.593157330180477,-0.467922456376089,-0.621041677450426,-0.12636146702977,"shrub","Perennial",0.504704635222739,3
"Medusagyne oppositifolia","Monoecious","partially_self_compatible","low",-0.493081506859986,"Brush","actinomorphic",-0.0272832872109138,-0.123669413852612,-0.481273648378263,-0.568808525076963,-0.409248316259637,-0.455098788277695,-0.128219987568673,"tree","Perennial",1.96666957184668,3
"Meehania urticifolia","Hermaphrodite","self_compatible","high",2.24587439450366,"Campanulate","zygomorphic",-0.233053560216367,-0.143034222310732,0.410910315446558,-0.2766228638348,1.99639142851487,4.24661640494967,-0.124502946490868,"herb","Perennial",-0.396102042899081,5
"Melanthium virginicum","Hermaphrodite","self_compatible","none",-0.223905115111368,"Open","actinomorphic",-0.225581455330694,0.0143048464114938,1.30354299999401,0.210353238235472,-0.52659659649254,-0.399784491886785,-0.116449357488956,"herb","Perennial",-0.366567397714759,3
"Melastoma malabathricum","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.225581455330694,-0.143034222310732,3.08835964836628,2.15825764651656,0.236167225021328,2.03404454931326,1.21666742506596,"shrub","Perennial",-0.396102042899081,3
"Melicope chapelieri","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.685440563422499,-0.118828211738082,3.53456381045935,-0.61750613528399,-0.585270736608992,-0.621041677450426,-0.124502946490868,"tree","Perennial",3.738748282906,4
"Melicope lunu-ankenda","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.685440563422499,0.316879978569621,3.53456381045935,-0.61750613528399,-0.585270736608992,-0.621041677450426,-0.124502946490868,"tree","Perennial",3.738748282906,4
"Melilotus alba","Hermaphrodite","self_compatible","low",-0.387737049115231,"Papilionaceous","zygomorphic",-0.227305787227388,-0.118828211738082,-0.59282468890153,-0.61750613528399,-0.379911246201412,-0.510413084668605,-0.12636146702977,"herb","Short lived",-0.248428816977471,5
"Meliosma oldhamii","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",3.21446067857332,0.558940084296123,3.53456381045935,-0.568808525076963,-0.52659659649254,-0.621041677450426,-0.126980973876071,"tree","Perennial",2.2620160236899,3
"Meliosma rigida","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",0.915351482981664,0.19584992570637,1.30354299999401,-0.61750613528399,-0.520729182480895,-0.621041677450426,-0.126980973876071,"tree","Perennial",0.342264086708969,3
"Meliosma tenuis","Hermaphrodite","self_incompatible","low",-0.781023024695652,"Open","actinomorphic",0.0531855346347941,0.0264078516978189,0.18803259476134,-0.520110914869936,-0.52659659649254,-0.621041677450426,-0.123325883482896,"tree","Perennial",0.0469176348657486,2
"Melochia pyramidata","Hermaphrodite","self_compatible","medium",1.35746946752289,"Tube","actinomorphic",-0.231329228319673,-0.159978429711588,-0.59282468890153,-0.505501631807828,-0.262562965968509,-0.388721632608603,-0.12605171360662,"herb","Perennial",-0.396102042899081,1
"Melochia villosa","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.227305787227388,-0.162399030768853,-0.481273648378263,-0.43732497751799,-0.192153997828767,-0.0678987135413241,-0.123883439644567,"herb","Perennial",-0.351800075122598,2
"Memecylon ovatifolium","Hermaphrodite","self_compatible","none",-0.160526794942121,"Open","actinomorphic",0.0130322011679116,-0.130931217024407,-0.704375729424797,-0.563938764056261,-0.499810652475755,-0.621041677450426,-0.123263932798266,"shrub","Perennial",-0.366567397714759,3
"Menodora decemfida","Hermaphrodite","self_compatible","none",-0.229761580544804,"Campanulate","actinomorphic",-0.199716476880288,-0.155137227597058,-0.603979792953857,-0.0574836179031776,-0.291900036026735,0.651187139540508,-0.124502946490868,"shrub","Perennial",-0.396102042899081,3
"Mentha aquatica","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.222707568836204,-0.0946222011654321,-0.481273648378263,-0.641854940387504,-0.350574176143186,0.263987064804137,-0.126980973876071,"herb","Perennial",-0.396102042899081,3
"Mentha arvensis","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.225006678031796,-0.106725206451757,-0.258171567331729,-0.598027091201179,-0.32123710608496,-0.040241565345869,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Mentha canadensis","Hermaphrodite","self_compatible","high",1.0504425790719,"Tube","zygomorphic",-0.216959795847225,-0.082519195879107,-0.59282468890153,-0.598027091201179,-0.32123710608496,-0.040241565345869,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Mentha pulegium","Hermaphrodite","self_compatible","high",0.986103297334638,"Tube","zygomorphic",-0.199716476880288,-0.0946222011654321,-0.258171567331729,-0.641854940387504,-0.291900036026735,-0.0678987135413241,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Mentzelia albescens","Hermaphrodite","self_compatible","high",0.837809031641543,"Campanulate","actinomorphic",-0.231904005618571,-0.155137227597058,-0.761266760091663,-0.400801769862719,-0.547132545533298,-0.040241565345869,-0.126980973876071,"herb","Short lived",-0.396102042899081,1
"Mertensia virginica","Hermaphrodite","self_compatible","none",-0.263159602654918,"Funnelform","actinomorphic",-0.232478782917469,-0.130931217024407,2.41905340522668,0.259050848442499,1.1162793267681,-0.460630217916786,-0.126980973876071,"herb","Perennial",-0.396102042899081,3
"Miconia ciliata","Hermaphrodite","self_incompatible","low",-0.844229699342505,"Open","actinomorphic",-0.225581455330694,0.0143048464114938,0.18803259476134,-0.520110914869936,-0.52659659649254,-0.593384529254971,-0.0647886815759232,"shrub","Perennial",0.489937312630578,2
"Miconia robinsoniana","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","zygomorphic",-0.211212022858246,-0.0220041694474815,1.30354299999401,-0.130530033213718,-0.52659659649254,-0.289155899104965,0.0378078472399699,"shrub","Perennial",0.342264086708969,3
"Miconia stephananthera","Hermaphrodite","self_compatible","none",0.130684999228764,"Open","actinomorphic",-0.211212022858246,0.316879978569621,0.634236756854408,-0.710031594677342,-0.579403322597346,-0.178527306323144,0.0378078472399699,"shrub","Perennial",-0.248428816977471,3
"Micranthes nivalis","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.233053560216367,-0.143034222310732,-0.481273648378263,-0.447064499559395,-0.520729182480895,-0.621041677450426,-0.0365329743161388,"herb","Perennial",-0.396102042899081,1
"Microseris lanceolata","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.164819631826118,-0.537049168639896,0.088609212717904,-0.350574176143186,-0.178527306323144,-0.117068864335257,"herb","Perennial",-0.396102042899081,3
"Microtea scabrida","Hermaphrodite","self_compatible","none",-0.0515367346314756,"Open","actinomorphic",-0.211212022858246,-0.118828211738082,-0.704375729424797,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.128839494414974,"vine","Perennial",-0.396102042899081,3
"Microula sikkimensis","Hermaphrodite","self_compatible","high",0.979192614633924,"Tube","actinomorphic",-0.230754451020775,-0.155137227597058,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.399784491886785,-0.126980973876071,"herb","Short lived",-0.396102042899081,1
"Mikania psilostachya","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",3.21446067857332,1.04306029574913,1.30354299999401,-0.61750613528399,-0.268430379980154,0.0537927385186782,-0.12636146702977,"vine","Perennial",0.415415958987488,3
"Mimosa camporum","Hermaphrodite","self_compatible","low",-0.581921999558063,"Brush","actinomorphic",-0.176725384924371,-0.0462101800201317,0.18803259476134,1.67128154444629,1.06347260066329,0.0980441756314064,-0.125432206760319,"herb","Short lived",-0.396102042899081,1
"Mimosa hexandra","Hermaphrodite","self_compatible","none",0.0540665865203721,"Tube","actinomorphic",-0.0502743791668304,-0.0704161905927819,0.18803259476134,-0.714901355698045,-0.52659659649254,0.0980441756314064,-0.125432206760319,"shrub","Perennial",-0.100755591055861,3
"Mimosa sensibilis","Hermaphrodite","self_compatible","none",-0.404061036636191,"Brush","actinomorphic",-0.11924765503458,-0.106725206451757,0.18803259476134,-0.714901355698045,-0.52659659649254,0.0980441756314064,-0.125432206760319,"shrub","Perennial",-0.322265429938276,3
"Mimulus alatus","Hermaphrodite","self_compatible","high",0.876387875167644,"Tube","zygomorphic",-0.233053560216367,-0.162399030768853,0.18803259476134,-0.227925253627773,0.676223275894713,0.0427298792404962,0.106724836776508,"herb","Perennial",-0.396102042899081,5
"Mimulus moschatus","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233973203894604,-0.162399030768853,0.18803259476134,0.0642604076143904,0.529537925603585,0.208672768413227,0.0501979841659881,"herb","Perennial",-0.396102042899081,5
"Mimulus ringens","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233053560216367,-0.164819631826118,0.411134675807874,-0.2766228638348,0.236167225021328,0.706501435931418,3.58758207654416,"herb","Perennial",-0.396102042899081,5
"Mimusops erythroxylon","Hermaphrodite","dioecious","none",-0.562914081171442,"Open","actinomorphic",0.826968452046952,-0.155137227597058,-0.0350694862851946,-0.033134812799664,-0.0572034755609291,-0.178527306323144,-0.125122453337168,"tree","Perennial",4.03409473474922,4
"Mimusops sechellarum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","actinomorphic",0.733885065029043,-0.130931217024407,-0.0350694862851946,-0.033134812799664,-0.174551755793832,-0.289155899104965,-0.125122453337168,"tree","Perennial",4.03409473474922,3
"Mirabilis jalapa","Hermaphrodite","self_compatible","medium",1.15731499780785,"Tube","actinomorphic",-0.228455341825184,-0.130931217024407,-0.146620526808462,0.94081739134088,1.99639142851487,3.41690195908602,-0.128839494414974,"herb","Perennial",-0.396102042899081,1
"Mirabilis ovata","Hermaphrodite","self_compatible","none",0.31493349321606,"Campanulate","actinomorphic",-0.228455341825184,-0.159978429711588,-0.481273648378263,-0.2766228638348,-0.0572034755609291,1.25964439984052,-0.128839494414974,"herb","Perennial",-0.396102042899081,3
"Molinaea arborea","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",1.18601660815504,0.19584992570637,-0.0350694862851946,-0.495762109766422,-0.32123710608496,-0.621041677450426,-0.127600480722372,"tree","Perennial",2.2620160236899,4
"Molinaea macrantha","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.176725384924371,-0.0704161905927819,-0.0350694862851946,-0.495762109766422,-0.32123710608496,-0.621041677450426,-0.127600480722372,"shrub","Perennial",2.2620160236899,4
"Mollugo flavescens","Hermaphrodite","self_compatible","high",2.24587439450366,"Campanulate","actinomorphic",-0.222707568836204,-0.118828211738082,2.41905340522668,0.751870663737614,-0.52659659649254,-0.399784491886785,-0.110873795872248,"herb","Short lived",-0.396102042899081,1
"Mollugo snodgrassii","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.233053560216367,-0.162399030768853,-0.748996145634104,-0.374018084248854,-0.52659659649254,-0.510413084668605,-0.110873795872248,"herb","Perennial",-0.396102042899081,1
"Mollugo verticillata","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.230179673721877,-0.0946222011654321,-0.481273648378263,-0.54445971997345,-0.555933666550766,-0.621041677450426,-0.110873795872248,"herb","Short lived",-0.396102042899081,1
"Momordica charantia","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.233053560216367,-0.164819631826118,-0.213551151122422,0.794724560719798,-0.350574176143186,-0.455098788277695,-0.0997226726388313,"vine","Short lived",0.0469176348657486,4
"Monarda bradburiana","Hermaphrodite","self_compatible","low",0.669381754188357,"Tube","zygomorphic",-0.232593738377249,-0.133351818081672,0.745787797377675,0.697329340305744,1.1162793267681,2.58718751322236,-0.126980973876071,"herb","Perennial",-0.396102042899081,2
"Montia australasica","Hermaphrodite","self_compatible","none",0.0940246891753127,"Open","actinomorphic",-0.232478782917469,-0.164819631826118,-0.72668593752945,-0.325320474041827,-0.379911246201412,-0.510413084668605,-0.126671220452921,"herb","Perennial",-0.396102042899081,3
"Montrichardia arborescens","Monoecious","monoecious","low",-0.387737049115231,"Spike","zygomorphic",-0.227305787227388,-0.0220041694474815,-0.612903876195718,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.128839494414974,"shrub","Perennial",-0.0269189780950563,4
"Monttea aphylla","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.205464249869267,-0.138193020196202,0.277273427179953,0.112958017821418,0.265504295079554,-0.0678987135413241,-0.128839494414974,"shrub","Perennial",-0.248428816977471,3
"Morina nepalensis","Hermaphrodite","self_compatible","high",0.863876941177495,"Tube","zygomorphic",-0.227305787227388,-0.0220041694474815,-0.146620526808462,-0.154878838317232,0.646886205836487,0.927758621495059,-0.128839494414974,"herb","Perennial",-0.396102042899081,5
"Morinda citrifolia","Hermaphrodite","self_compatible","none",0.131587600211825,"Tube","actinomorphic",-0.0962565630786634,-0.0220041694474815,0.18803259476134,-0.2766228638348,0.236167225021328,0.927758621495059,-0.128219987568673,"tree","Perennial",1.22830344223863,3
"Morinda umbellata","Dioecious","dioecious","none",-0.323738683792536,"Tube","actinomorphic",-0.176725384924371,-0.0946222011654321,-0.704375729424797,-0.656464223449612,-0.51486176846925,-0.510413084668605,-0.128219987568673,"vine","Perennial",2.2620160236899,4
"Mosla dianthera","Hermaphrodite","self_compatible","high",1.50469149812856,"Tube","zygomorphic",-0.222707568836204,-0.118828211738082,-0.59282468890153,-0.568808525076963,-0.462055042364444,-0.289155899104965,-0.127538530037742,"herb","Short lived",-0.396102042899081,5
"Muehlenbeckia axillaris","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.222707568836204,-0.159978429711588,-0.59282468890153,-0.515241153849233,-0.585270736608992,-0.621041677450426,-0.128839494414974,"shrub","Perennial",-0.396102042899081,4
"Muehlenbeckia complexa","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.216959795847225,-0.159978429711588,-0.59282468890153,-0.593157330180477,-0.585270736608992,-0.621041677450426,-0.128839494414974,"vine","Perennial",0.120754247826554,4
"Murbeckiella pinnatifida","Hermaphrodite","self_compatible","high",1.04948760028638,"Tube","actinomorphic",-0.225581455330694,-0.155137227597058,-0.704375729424797,-0.690552550594531,-0.520729182480895,-0.621041677450426,-0.111493302718549,"herb","Short lived",-0.396102042899081,1
"Murdannia nudiflora","Hermaphrodite","self_compatible","high",2.52679294848968,"Open","actinomorphic",-0.232478782917469,-0.164819631826118,-0.72668593752945,-0.325320474041827,-0.555933666550766,-0.621041677450426,-0.125741960183469,"herb","Short lived",-0.396102042899081,1
"Musa balbisiana","Monoecious","monoecious","none",-0.844229699342505,"Tube","actinomorphic",-0.227305787227388,-0.0220041694474815,1.30354299999401,-0.2766228638348,1.70302072793261,3.69347344104057,0.0254177103139518,"herb","Perennial",0.489937312630578,4
"Mussaenda parviflora","Dioecious","self_incompatible","none",-0.844229699342505,"Tube","actinomorphic",-0.230179673721877,-0.155137227597058,0.18803259476134,-0.210881090055313,0.142288600835006,0.706501435931418,0.446372612375418,"shrub","Perennial",0.489937312630578,3
