motif,motif_functional_ID,motif_expected_probability,counts_observed,motif_observed_probability,round_motif_observed_probability,percentil_observed,lower_CI,upper_CI
14,14_2_3_2_Bee_Non-syrphids-diptera,0.0015185119419152816,321,1.3533077624215524e-4,1.353e-4,0,1.737e-4,1.901e-4
11,11_5_2_Non-syrphids-diptera_Bee_Non-syrphids-diptera,0.0011882059560347424,320,1.3490918503890865e-4,1.349e-4,0.018,1.354e-4,1.503e-4
13,13_2_5_2_Non-syrphids-diptera_Bee,0.0035048377513809837,315,1.328012290226757e-4,1.328e-4,0,4.078975e-4,4.3210249999999997e-4
11,11_3_4_Bee_Bee_Non-syrphids-diptera,0.0023265160939176526,314,1.3237963781942912e-4,1.324e-4,0,2.685975e-4,2.892e-4
13,13_2_4_5_Bee_Bee,0.0016706320402467315,314,1.3237963781942912e-4,1.324e-4,0,1.919975e-4,2.090025e-4
14,14_3_4_2_Bee_Bee,0.003710815074931925,312,1.3153645541293593e-4,1.315e-4,0,4.306e-4,4.574025e-4
9,9_2_4_Bee_Non-bee-Hymenoptera_Bee,0.0024261528034159536,311,1.3111486420968934e-4,1.311e-4,0,2.8089499999999997e-4,3.012e-4
10,10_2_3_Bee_Coleoptera_Bee,0.0013530610702745369,311,1.3111486420968934e-4,1.311e-4,0,1.544e-4,1.69805e-4
12,12_4_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,0.0031609326473527725,311,1.3111486420968934e-4,1.311e-4,0,3.668e-4,3.90905e-4
14,14_3_4_2_Bee_Non-syrphids-diptera,0.001206116503001922,311,1.3111486420968934e-4,1.311e-4,0,1.371e-4,1.523025e-4
3,3_4_Bee_Coleoptera,0.011042700423040704,310,1.3069327300644276e-4,1.307e-4,0,0.0013027,0.0013472025
13,13_1_5_2_Non-syrphids-diptera_Bee,0.0018159877958071136,308,1.2985009059994957e-4,1.299e-4,0,2.0869750000000002e-4,2.273025e-4
16,16_2_2_4_Bee_Non-syrphids-diptera,0.002575263947480173,307,1.2942849939670298e-4,1.294e-4,0,2.9849499999999997e-4,3.2010999999999997e-4
9,9_4_3_Non-syrphids-diptera_Non-syrphids-diptera_Bee,0.0011570091294812663,306,1.290069081934564e-4,1.29e-4,0.006,1.3179750000000002e-4,1.462e-4
13,13_3_4_3_Bee_Bee,0.0022469060299917885,306,1.290069081934564e-4,1.29e-4,0,2.5899749999999997e-4,2.796e-4
3,3_2_Syrphids_Syrphids,0.0024826120199381153,305,1.2858531699020981e-4,1.286e-4,0,2.872e-4,3.082075e-4
11,11_2_4_Syrphids_Bee_Bee,0.005461060488796093,303,1.2774213458371662e-4,1.277e-4,0,6.384975e-4,6.708025e-4
4,4_2_Bee_Bee_Non-bee-Hymenoptera,0.002181705001102515,302,1.2732054338047004e-4,1.273e-4,0,2.518975e-4,2.7130249999999997e-4
15,15_2_4_4_Syrphids_Bee,0.0015213019765903941,300,1.2647736097397687e-4,1.265e-4,0,1.740975e-4,1.907e-4
12,12_2_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,0.002619986273544544,295,1.2436940495774392e-4,1.244e-4,0,3.0199750000000004e-4,3.247e-4
11,11_2_1_Bee_Bee_Bee,0.0025588074861764222,294,1.2394781375449734e-4,1.239e-4,0,2.961e-4,3.178025e-4
11,11_3_1_Bee_Bee_Bee,0.00207582563473293,293,1.2352622255125073e-4,1.235e-4,0,2.3919749999999997e-4,2.587e-4
1,1_4_Bee,0.09909192876135639,292,1.2310463134800414e-4,1.231e-4,0,0.0118111975,0.0119496
11,11_2_3_Non-syrphids-diptera_Bee_Bee,0.005095895169189778,291,1.2268304014475756e-4,1.227e-4,0,5.962975e-4,6.275025e-4
14,14_2_2_4_Bee_Non-syrphids-diptera,0.0017672856179665065,291,1.2268304014475756e-4,1.227e-4,0,2.034e-4,2.207e-4
11,11_3_2_Non-syrphids-diptera_Bee_Non-syrphids-diptera,0.0016191708441431892,290,1.2226144894151097e-4,1.223e-4,0,1.85695e-4,2.02605e-4
10,10_2_3_Bee_Non-bee-Hymenoptera_Bee,0.001190153148349876,289,1.2183985773826438e-4,1.218e-4,0,1.3519750000000002e-4,1.497e-4
10,10_4_4_Bee_Bee_Bee,0.005367517375227234,289,1.2183985773826438e-4,1.218e-4,0,6.288950000000001e-4,6.599050000000001e-4
11,11_1_3_Bee_Bee_Bee,0.0023225717568104566,289,1.2183985773826438e-4,1.218e-4,0,2.676975e-4,2.8860500000000005e-4
13,13_2_3_4_Non-bee-Hymenoptera_Bee,0.0012781093165570212,288,1.2141826653501779e-4,1.214e-4,0,1.456e-4,1.608025e-4
15,15_2_1_3_Bee_Bee,0.002160782703461895,287,1.209966753317712e-4,1.21e-4,0,2.498975e-4,2.6910249999999997e-4
15,15_2_2_3_Syrphids_Bee,0.0013387238808157322,287,1.209966753317712e-4,1.21e-4,0,1.52595e-4,1.685025e-4
1,1_5_Bee,0.05578946998459999,286,1.2057508412852461e-4,1.206e-4,0,0.0066368975,0.0067409175
15,15_2_3_3_Bee_Bee,0.004191124349198611,285,1.2015349292527801e-4,1.202e-4,0,4.883975000000001e-4,5.173025e-4
15,15_5_2_5_Bee_Bee,0.002146437340792162,285,1.2015349292527801e-4,1.202e-4,0,2.474e-4,2.677e-4
13,13_2_3_3_Syrphids_Bee,0.0010724953995834272,284,1.1973190172203143e-4,1.197e-4,0.003,1.215e-4,1.359e-4
9,9_4_2_Bee_Coleoptera_Bee,0.0012775012870462868,283,1.1931031051878483e-4,1.193e-4,0,1.4549500000000002e-4,1.6060249999999999e-4
14,14_1_2_3_Bee_Bee,0.001778001194711349,282,1.1888871931553825e-4,1.189e-4,0,2.03795e-4,2.220025e-4
10,10_2_2_Bee_Coleoptera_Bee,0.0021023485133328263,281,1.1846712811229167e-4,1.185e-4,0,2.4179749999999998e-4,2.622e-4
3,3_2_Bee_Coleoptera,0.008977082950744593,278,1.1720235450255189e-4,1.172e-4,0,0.0010553975,0.0010968
2,2_3_5_Bee,0.02199172485355969,277,1.167807632993053e-4,1.168e-4,0,0.002603095,0.00266821
2,2_4_4_Non-syrphids-diptera,0.004751319723193208,276,1.1635917209605872e-4,1.164e-4,0,5.554925e-4,5.84305e-4
9,9_5_2_Bee_Coleoptera_Bee,0.0013516598371686604,276,1.1635917209605872e-4,1.164e-4,0,1.538e-4,1.698025e-4
13,13_2_2_3_Coleoptera_Bee,0.0012542186223687567,274,1.1551598968956554e-4,1.155e-4,0,1.431975e-4,1.58e-4
11,11_1_4_Non-syrphids-diptera_Bee_Non-syrphids-diptera,0.0011957032066654012,273,1.1509439848631894e-4,1.151e-4,0,1.3659750000000003e-4,1.5100250000000002e-4
11,11_2_2_Non-bee-Hymenoptera_Bee_Bee,0.0027262221702063056,272,1.1467280728307236e-4,1.147e-4,0,3.1579499999999995e-4,3.3811e-4
3,3_4_Lepidoptera_Non-syrphids-diptera,0.0029731836456788055,271,1.1425121607982576e-4,1.143e-4,0,3.444e-4,3.6760499999999996e-4
11,11_2_2_Bee_Bee_Non-syrphids-diptera,0.002086788568681413,269,1.1340803367333259e-4,1.134e-4,0,2.394975e-4,2.60505e-4
13,13_3_5_2_Non-syrphids-diptera_Bee,0.0029013435044486094,269,1.1340803367333259e-4,1.134e-4,0,3.362e-4,3.591e-4
4,4_4_Bee_Coleoptera_Syrphids,0.0015692247805334204,268,1.12986442470086e-4,1.13e-4,0,1.79695e-4,1.973e-4
11,11_3_3_Syrphids_Bee_Bee,0.0014447454073680595,266,1.1214326006359281e-4,1.121e-4,0,1.652e-4,1.812e-4
14,14_3_3_3_Bee_Bee,0.0020580060466538668,265,1.1172166886034623e-4,1.117e-4,0,2.372e-4,2.562e-4
17,17_4_4_4_4_Bee,0.0015218457338913268,264,1.1130007765709963e-4,1.113e-4,0,1.73995e-4,1.91e-4
3,3_4_Bee_Lepidoptera,0.005279606102534606,263,1.1087848645385305e-4,1.109e-4,0,6.18495e-4,6.492049999999999e-4
11,11_4_4_Bee_Bee_Bee,0.012331653077760312,260,1.0961371284411328e-4,1.096e-4,0,0.0014529950000000001,0.0015004
13,13_1_3_5_Bee_Bee,0.0011503117402019611,260,1.0961371284411328e-4,1.096e-4,0,1.306e-4,1.452e-4
14,14_1_3_4_Bee_Bee,0.003254064713646018,257,1.0834893923437352e-4,1.083e-4,0,3.7739749999999997e-4,4.0280249999999996e-4
17,17_2_3_3_3_Bee,0.002914253316691137,256,1.0792734803112692e-4,1.079e-4,0,3.38495e-4,3.60605e-4
11,11_2_4_Lepidoptera_Bee_Bee,0.0026585742605966926,255,1.0750575682788034e-4,1.075e-4,0,3.0799500000000004e-4,3.303025e-4
6,6_2_4_Bee_Syrphids,0.0035561451600881677,254,1.0708416562463374e-4,1.071e-4,0,4.1369000000000003e-4,4.381e-4
9,9_4_4_Bee_Non-bee-Hymenoptera_Bee,0.0013960432904439038,253,1.0666257442138715e-4,1.067e-4,0,1.5889750000000003e-4,1.7520749999999999e-4
2,2_2_5_Bee,0.029394085076423875,252,1.0624098321814056e-4,1.062e-4,0,0.0034868825,0.0035595225
14,14_2_2_2_Bee_Non-syrphids-diptera,0.001716195987923097,252,1.0624098321814056e-4,1.062e-4,0,1.9769499999999998e-4,2.151e-4
9,9_2_4_Bee_Lizards_Bee,0.0020488665694385036,249,1.0497620960840079e-4,1.05e-4,0,2.359975e-4,2.554e-4
17,17_1_1_2_3_Bee,0.0010778744511325937,249,1.0497620960840079e-4,1.05e-4,0,1.2229749999999998e-4,1.3591e-4
8,8_4_Bee_Bee_Bee_Non-bee-Hymenoptera,0.0021268959836933427,248,1.0455461840515421e-4,1.046e-4,0,2.449975e-4,2.648e-4
14,14_3_3_5_Bee_Bee,0.0011340422311924855,247,1.0413302720190761e-4,1.041e-4,0,1.2919749999999998e-4,1.432e-4
15,15_1_2_3_Bee_Bee,0.0038090109940767188,247,1.0413302720190761e-4,1.041e-4,0,4.436e-4,4.709025e-4
10,10_1_2_Bee_Non-syrphids-diptera_Bee,0.0017817402182859598,246,1.0371143599866103e-4,1.037e-4,0,2.051e-4,2.2260249999999997e-4
15,15_2_4_4_Bee_Bee,0.007168559600717809,246,1.0371143599866103e-4,1.037e-4,0,8.414975e-4,8.778025e-4
17,17_1_2_2_5_Bee,0.0016248986980011415,246,1.0371143599866103e-4,1.037e-4,0,1.8589749999999998e-4,2.034025e-4
16,16_2_2_4_Bee_Syrphids,0.001364452249268775,243,1.0244666238892126e-4,1.024e-4,0,1.551e-4,1.7120499999999998e-4
4,4_4_Bee_Coleoptera_Coleoptera,0.0014271200911489272,242,1.0202507118567466e-4,1.02e-4,0,1.627e-4,1.7880250000000002e-4
7,7_3_3_5_Bee,0.006530385644758346,242,1.0202507118567466e-4,1.02e-4,0,7.657874999999999e-4,8.014e-4
2,2_3_3_Bee,0.031084814618113948,241,1.0160347998242808e-4,1.016e-4,0,0.003690195,0.0037646100000000003
11,11_2_3_Syrphids_Bee_Bee,0.0017808939740104994,241,1.0160347998242808e-4,1.016e-4,0,2.0449750000000003e-4,2.2280249999999998e-4
13,13_1_2_2_Syrphids_Bee,0.0011265162693718579,241,1.0160347998242808e-4,1.016e-4,0,1.28095e-4,1.4250249999999998e-4
3,3_3_Non-syrphids-diptera_Syrphids,0.004047788406469901,240,1.0118188877918148e-4,1.012e-4,0,4.721975e-4,4.992e-4
10,10_2_2_Lepidoptera_Non-syrphids-diptera_Bee,0.001002864933401056,239,1.007602975759349e-4,1.008e-4,0,1.137e-4,1.268025e-4
3,3_3_Bee_Non-bee-Hymenoptera,0.004321582735813046,235,9.907393276294854e-5,9.91e-5,0,5.047e-4,5.3261e-4
11,11_4_3_Syrphids_Bee_Bee,0.001344190812680705,235,9.907393276294854e-5,9.91e-5,0,1.532e-4,1.699e-4
4,4_4_Non-syrphids-diptera_Syrphids_Syrphids,0.0010484983108419753,234,9.865234155970195e-5,9.87e-5,0,1.186e-4,1.3270249999999999e-4
15,15_3_2_4_Syrphids_Bee,0.0014758473033279443,233,9.823075035645537e-5,9.82e-5,0,1.685975e-4,1.8550250000000002e-4
7,7_2_4_5_Bee,0.007536630226585296,232,9.780915915320877e-5,9.78e-5,0,8.851975e-4,9.221025e-4
9,9_5_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,0.004702175643959374,230,9.696597674671559e-5,9.7e-5,0,5.497975e-4,5.788e-4
15,15_1_2_4_Bee_Bee,0.0049815317560441075,230,9.696597674671559e-5,9.7e-5,0,5.819950000000001e-4,6.124125000000001e-4
17,17_1_2_2_2_Bee,0.003173559157226191,230,9.696597674671559e-5,9.7e-5,0,3.68e-4,3.935e-4
13,13_3_3_2_Syrphids_Bee,0.0014898924688979964,229,9.6544385543469e-5,9.65e-5,0,1.702e-4,1.866e-4
15,15_2_3_4_Syrphids_Bee,0.0011632277455850364,229,9.6544385543469e-5,9.65e-5,0,1.323e-4,1.469025e-4
3,3_2_Bee_Non-bee-Hymenoptera,0.006263206647072317,228,9.612279434022241e-5,9.61e-5,0,7.34e-4,7.673e-4
3,3_4_Bee_Syrphids,0.012814201543161083,228,9.612279434022241e-5,9.61e-5,0,0.0015132975,0.0015599025000000001
11,11_4_4_Coleoptera_Bee_Bee,0.004309826376872134,227,9.570120313697582e-5,9.57e-5,0,5.022e-4,5.316025000000001e-4
17,17_2_3_5_5_Bee,0.0013679982563696764,227,9.570120313697582e-5,9.57e-5,0,1.568e-4,1.71905e-4
7,7_2_2_3_Non-syrphids-diptera,9.560432965891793e-4,225,9.485802073048264e-5,9.49e-5,0,1.082e-4,1.212e-4
6,6_4_4_Non-syrphids-diptera_Non-syrphids-diptera,0.0016418791496596381,223,9.401483832398946e-5,9.4e-5,0,1.88e-4,2.059e-4
9,9_1_4_Bee_Syrphids_Bee,0.0018637953674448058,223,9.401483832398946e-5,9.4e-5,0,2.1419750000000002e-4,2.325e-4
11,11_1_2_Syrphids_Bee_Bee,0.0017322567254805452,222,9.359324712074288e-5,9.36e-5,0,1.986975e-4,2.166e-4
15,15_4_3_4_Non-syrphids-diptera_Bee,0.0014563135727925305,222,9.359324712074288e-5,9.36e-5,0,1.668e-4,1.824025e-4
10,10_4_4_Bee_Coleoptera_Bee,0.0013007751758296131,221,9.317165591749628e-5,9.32e-5,0,1.4839750000000002e-4,1.636e-4
11,11_2_2_Coleoptera_Bee_Bee,0.004154919007937204,220,9.27500647142497e-5,9.28e-5,0,4.859e-4,5.122025e-4
3,3_3_Bee_Coleoptera,0.006194144450915405,219,9.232847351100311e-5,9.23e-5,0,7.255925e-4,7.597e-4
10,10_3_4_Bee_Coleoptera_Bee,0.0010643051482466916,219,9.232847351100311e-5,9.23e-5,0,1.20495e-4,1.348025e-4
15,15_4_4_4_Bee_Bee,0.00464167441812541,219,9.232847351100311e-5,9.23e-5,0,5.427e-4,5.70805e-4
10,10_2_4_Bee_Birds_Bee,0.0010896057448032555,218,9.190688230775652e-5,9.19e-5,0,1.2359749999999998e-4,1.372e-4
16,16_2_3_3_Bee_Bee,0.006072514282109299,218,9.190688230775652e-5,9.19e-5,0,7.117e-4,7.447025e-4
7,7_1_2_2_Bee,0.009244110477054762,217,9.148529110450993e-5,9.15e-5,0,0.0010883925,0.0011284
10,10_3_3_Bee_Coleoptera_Bee,8.70823390261861e-4,217,9.148529110450993e-5,9.15e-5,0,9.819749999999999e-5,1.104e-4
11,11_4_1_Bee_Bee_Bee,0.0019313477189162966,216,9.106369990126333e-5,9.11e-5,0,2.22095e-4,2.41005e-4
13,13_3_3_1_Bee_Bee,0.0012823445076549156,216,9.106369990126333e-5,9.11e-5,0,1.46495e-4,1.6140749999999998e-4
14,14_1_3_3_Bee_Bee,0.0015731979715068562,216,9.106369990126333e-5,9.11e-5,0,1.799e-4,1.969e-4
2,2_2_2_Non-syrphids-diptera,0.009063109021223975,215,9.064210869801675e-5,9.06e-5,0,0.001064195,0.0011058025
3,3_2_Lepidoptera_Non-syrphids-diptera,0.002417028008779975,214,9.022051749477017e-5,9.02e-5,0,2.794925e-4,3.007e-4
3,3_1_Bee_Non-syrphids-diptera,0.008176106485263183,213,8.979892629152357e-5,8.98e-5,0,9.612e-4,0.001000905
10,10_1_5_Bee_Non-syrphids-diptera_Bee,9.412168764287571e-4,213,8.979892629152357e-5,8.98e-5,0,1.063e-4,1.193e-4
13,13_3_4_3_Non-syrphids-diptera_Bee,0.001821845033425837,213,8.979892629152357e-5,8.98e-5,0,2.0949499999999997e-4,2.279e-4
15,15_4_3_4_Bee_Bee,0.003549147080737349,213,8.979892629152357e-5,8.98e-5,0,4.13e-4,4.381025e-4
17,17_1_2_2_4_Bee,0.002168367347805094,213,8.979892629152357e-5,8.98e-5,0,2.509975e-4,2.706025e-4
11,11_2_4_Lizards_Bee_Bee,0.0031648515910232726,212,8.937733508827699e-5,8.94e-5,0,3.678975e-4,3.9190499999999996e-4
11,11_3_4_Coleoptera_Bee_Bee,0.004632230637049286,211,8.895574388503039e-5,8.9e-5,0,5.405975e-4,5.704075e-4
13,13_1_2_1_Bee_Bee,9.695880615339958e-4,211,8.895574388503039e-5,8.9e-5,0,1.092e-4,1.232e-4
13,13_3_5_1_Bee_Bee,9.157447547370189e-4,211,8.895574388503039e-5,8.9e-5,0,1.0339500000000001e-4,1.159e-4
14,14_2_3_1_Bee_Bee,0.001265050405572163,211,8.895574388503039e-5,8.9e-5,0,1.444e-4,1.59705e-4
7,7_3_3_4_Bee,0.008242363539396096,209,8.811256147853721e-5,8.81e-5,0,9.687975e-4,0.0010078
11,11_4_2_Non-bee-Hymenoptera_Bee_Bee,0.0020577096941180196,209,8.811256147853721e-5,8.81e-5,0,2.37195e-4,2.5570249999999997e-4
15,15_3_2_2_Syrphids_Bee,0.0016985083418973382,209,8.811256147853721e-5,8.81e-5,0,1.951e-4,2.126025e-4
3,3_2_Coleoptera_Non-syrphids-diptera,0.00505539915226676,208,8.769097027529062e-5,8.77e-5,0,5.909975e-4,6.20605e-4
14,14_2_4_3_Bee_Bee,0.0020879256809238837,208,8.769097027529062e-5,8.77e-5,0,2.408975e-4,2.598e-4
3,3_1_Bee_Coleoptera,0.0029817238668956806,206,8.684778786879744e-5,8.68e-5,0,3.459e-4,3.6950249999999997e-4
12,12_1_3_Bee_Bee_Bee,0.0019280865648863411,206,8.684778786879744e-5,8.68e-5,0,2.218e-4,2.409025e-4
17,17_3_3_4_4_Bee,0.001820535912585175,206,8.684778786879744e-5,8.68e-5,0,2.090925e-4,2.278e-4
3,3_2_Non-bee-Hymenoptera_Non-syrphids-diptera,0.003527093349566819,205,8.642619666555086e-5,8.64e-5,0,4.1019749999999996e-4,4.361e-4
15,15_1_2_5_Bee_Bee,0.002618242990863728,205,8.642619666555086e-5,8.64e-5,0,3.023e-4,3.248025e-4
2,2_1_2_Bee,0.025162575619736786,203,8.558301425905768e-5,8.56e-5,0,0.0029826925,0.0030491199999999998
3,3_2_Lepidoptera_Syrphids,0.001022866194709286,203,8.558301425905768e-5,8.56e-5,0,1.16e-4,1.294e-4
3,3_1_Non-syrphids-diptera_Non-syrphids-diptera,0.00460433328078069,201,8.47398318525645e-5,8.47e-5,0,5.373e-4,5.66e-4
10,10_1_3_Bee_Non-syrphids-diptera_Bee,0.0011467191626013385,201,8.47398318525645e-5,8.47e-5,0,1.298975e-4,1.447025e-4
13,13_1_4_2_Non-syrphids-diptera_Bee,0.0019136101387713924,201,8.47398318525645e-5,8.47e-5,0,2.198e-4,2.385e-4
11,11_3_2_Bee_Bee_Non-syrphids-diptera,0.0016929015678352022,200,8.431824064931791e-5,8.43e-5,0,1.947e-4,2.1170249999999998e-4
14,14_1_2_2_Bee_Non-syrphids-diptera,0.001160793434311929,200,8.431824064931791e-5,8.43e-5,0,1.324e-4,1.463025e-4
15,15_3_2_2_Non-syrphids-diptera_Bee,0.003284090033240584,200,8.431824064931791e-5,8.43e-5,0,3.815975e-4,4.057025e-4
1,1_1_Bee,0.05294635249458968,199,8.389664944607131e-5,8.39e-5,0,0.0063003,0.00639951
16,16_2_4_4_Bee_Syrphids,9.126091286300667e-4,199,8.389664944607131e-5,8.39e-5,0,1.03e-4,1.16e-4
11,11_3_4_Non-syrphids-diptera_Bee_Syrphids,0.0010391002884559636,198,8.347505824282473e-5,8.35e-5,0,1.176975e-4,1.315e-4
2,2_1_3_Bee,0.018825843301378375,197,8.305346703957813e-5,8.31e-5,0,0.0022281924999999997,0.0022878075
3,3_4_Non-bee-Hymenoptera_Non-syrphids-diptera,0.0043386738695708514,197,8.305346703957813e-5,8.31e-5,0,5.070949999999999e-4,5.343174999999999e-4
3,3_2_Bee_Lepidoptera,0.004292017361153746,195,8.221028463308497e-5,8.22e-5,0,5.006925e-4,5.292025e-4
3,3_4_Lizards_Non-syrphids-diptera,0.004034256939006879,194,8.178869342983837e-5,8.18e-5,0,4.7e-4,4.97e-4
12,12_4_4_Bee_Coleoptera_Non-syrphids-diptera,0.001229664832763613,194,8.178869342983837e-5,8.18e-5,0,1.3999749999999998e-4,1.5500249999999999e-4
13,13_2_2_1_Bee_Bee,0.0018712949774215355,194,8.178869342983837e-5,8.18e-5,0,2.152975e-4,2.33505e-4
13,13_1_1_2_Non-syrphids-diptera_Bee,0.0015916844639696118,194,8.178869342983837e-5,8.18e-5,0,1.8239499999999996e-4,1.9970250000000001e-4
6,6_3_5_Bee_Bee,0.00886616885303449,193,8.136710222659178e-5,8.14e-5,0,0.0010438975,0.001084105
7,7_1_3_5_Bee,0.0039044852381227885,193,8.136710222659178e-5,8.14e-5,0,4.5559750000000003e-4,4.8151e-4
11,11_2_4_Bee_Bee_Syrphids,0.0013391932120732442,193,8.136710222659178e-5,8.14e-5,0,1.525e-4,1.677e-4
13,13_4_5_4_Non-syrphids-diptera_Bee,0.002149586524973764,193,8.136710222659178e-5,8.14e-5,0,2.479e-4,2.672025e-4
2,2_2_3_Non-syrphids-diptera,0.006780731544947309,192,8.094551102334519e-5,8.09e-5,0,7.967975e-4,8.295e-4
6,6_2_2_Bee_Syrphids,0.004081273594814616,191,8.05239198200986e-5,8.05e-5,0,4.752e-4,5.029025e-4
11,11_1_2_Non-syrphids-diptera_Bee_Bee,0.004956723313120027,191,8.05239198200986e-5,8.05e-5,0,5.797e-4,6.095025e-4
12,12_2_4_Bee_Non-syrphids-diptera_Syrphids,8.79707552264045e-4,191,8.05239198200986e-5,8.05e-5,0,9.89e-5,1.12e-4
7,7_1_2_5_Bee,0.00505094585749729,190,8.010232861685202e-5,8.01e-5,0,5.902899999999999e-4,6.196e-4
11,11_3_4_Coleoptera_Bee_Non-syrphids-diptera,8.131010793570685e-4,188,7.925914621035884e-5,7.93e-5,0,9.12e-5,1.0400499999999999e-4
15,15_4_2_3_Syrphids_Bee,8.668297031238656e-4,188,7.925914621035884e-5,7.93e-5,0,9.73975e-5,1.103025e-4
9,9_1_3_Bee_Non-syrphids-diptera_Bee,0.0013175578359106942,186,7.841596380386566e-5,7.84e-5,0,1.505e-4,1.6590249999999998e-4
9,9_3_4_Coleoptera_Coleoptera_Bee,7.692375274175032e-4,186,7.841596380386566e-5,7.84e-5,0,8.64e-5,9.82e-5
3,3_5_Bee_Non-syrphids-diptera,0.010655141349203905,185,7.799437260061906e-5,7.8e-5,0,0.001256,0.0012977025000000001
9,9_5_5_Bee_Non-syrphids-diptera_Bee,0.001165459475043498,185,7.799437260061906e-5,7.8e-5,0,1.325e-4,1.4730250000000001e-4
3,3_5_Bee_Syrphids,0.00450916739332742,184,7.757278139737247e-5,7.76e-5,0,5.267975e-4,5.539075e-4
15,15_2_2_2_Lizards_Bee,0.001255095890828179,183,7.715119019412589e-5,7.72e-5,0,1.43e-4,1.58e-4
6,6_2_2_Bee_Non-syrphids-diptera,0.008380122202531632,181,7.630800778763271e-5,7.63e-5,0,9.858925e-4,0.0010243049999999999
9,9_5_4_Bee_Non-syrphids-diptera_Bee,0.006114392609895918,180,7.588641658438611e-5,7.59e-5,0,7.167975e-4,7.485025e-4
11,11_4_2_Bee_Bee_Syrphids,7.35515355060264e-4,180,7.588641658438611e-5,7.59e-5,0,8.25e-5,9.38e-5
17,17_2_4_4_5_Bee,0.0016690824951703486,180,7.588641658438611e-5,7.59e-5,0,1.9189750000000002e-4,2.09e-4
6,6_2_4_Non-syrphids-diptera_Non-syrphids-diptera,0.0018843319712000788,179,7.546482538113953e-5,7.55e-5,0,2.166e-4,2.347025e-4
11,11_4_2_Birds_Bee_Bee,0.0010286060826206719,179,7.546482538113953e-5,7.55e-5,0,1.164975e-4,1.305e-4
13,13_1_5_5_Bee_Bee,8.214578345477116e-4,179,7.546482538113953e-5,7.55e-5,0,9.2095e-5,1.046e-4
1,1_2_Syrphids,0.025840167019974575,178,7.504323417789294e-5,7.5e-5,0,0.0030652925,0.003134905
10,10_2_2_Bee_Lepidoptera_Bee,0.0014980970430723457,178,7.504323417789294e-5,7.5e-5,0,1.7119749999999997e-4,1.885e-4
10,10_3_5_Bee_Coleoptera_Bee,7.147640835128507e-4,177,7.462164297464635e-5,7.46e-5,0,7.97975e-5,9.16025e-5
13,13_1_1_4_Non-syrphids-diptera_Bee,0.0015671208783339565,177,7.462164297464635e-5,7.46e-5,0,1.799e-4,1.9630249999999999e-4
13,13_1_4_4_Bee_Bee,0.002323659344142187,176,7.420005177139976e-5,7.42e-5,0,2.682925e-4,2.896e-4
15,15_4_2_3_Non-syrphids-diptera_Bee,0.0016760275580195209,176,7.420005177139976e-5,7.42e-5,0,1.91895e-4,2.099e-4
12,12_4_4_Bee_Bee_Non-syrphids-diptera,0.00726697759969465,175,7.377846056815317e-5,7.38e-5,0,8.512974999999999e-4,8.883025e-4
3,3_3_Bee_Lepidoptera,0.0029614715232878586,174,7.335686936490658e-5,7.34e-5,0,3.436e-4,3.6730249999999997e-4
4,4_4_Bee_Bee_Non-bee-Hymenoptera,0.004167987209027434,174,7.335686936490658e-5,7.34e-5,0,4.851975e-4,5.139e-4
4,4_4_Bee_Coleoptera_Non-bee-Hymenoptera,9.167740671782083e-4,174,7.335686936490658e-5,7.34e-5,0,1.032e-4,1.164e-4
10,10_4_4_Bee_Lepidoptera_Bee,9.269098021826194e-4,174,7.335686936490658e-5,7.34e-5,0,1.0409749999999998e-4,1.174e-4
11,11_3_4_Lepidoptera_Bee_Bee,0.0021567611599551417,174,7.335686936490658e-5,7.34e-5,0,2.49e-4,2.691e-4
13,13_2_5_2_Syrphids_Bee,0.0012852671765454324,174,7.335686936490658e-5,7.34e-5,0,1.469975e-4,1.619025e-4
13,13_1_2_4_Lepidoptera_Bee,6.554339532327616e-4,173,7.293527816165998e-5,7.29e-5,0.015,7.32e-5,8.37e-5
15,15_4_4_4_Syrphids_Bee,9.850498371076076e-4,173,7.293527816165998e-5,7.29e-5,0,1.114e-4,1.250025e-4
7,7_1_3_3_Bee,0.005523918611323718,171,7.209209575516682e-5,7.21e-5,0,6.457975e-4,6.770025e-4
2,2_2_4_Syrphids,0.003291327228574822,170,7.167050455192022e-5,7.17e-5,0,3.8159500000000004e-4,4.066025e-4
14,14_3_5_5_Bee_Bee,7.543661112805684e-4,167,7.040573094218045e-5,7.04e-5,0,8.45975e-5,9.66e-5
15,15_2_1_2_Bee_Bee,0.003252280759464734,167,7.040573094218045e-5,7.04e-5,0,3.7779750000000004e-4,4.017025e-4
17,17_3_3_5_5_Bee,0.00102231825080955,167,7.040573094218045e-5,7.04e-5,0,1.154975e-4,1.296e-4
9,9_2_4_Non-bee-Hymenoptera_Syrphids_Bee,6.87125738938262e-4,166,6.998413973893386e-5,7e-5,0,7.67975e-5,8.8e-5
11,11_2_2_Birds_Bee_Bee,0.0013627815016206554,166,6.998413973893386e-5,7e-5,0,1.552975e-4,1.718e-4
1,1_3_Non-syrphids-diptera,0.04268348729400895,165,6.956254853568727e-5,6.96e-5,0,0.005073495,0.0051611075
