motif,motif_functional_ID,counts_observed,motif_observed_probability
12,12_3_5_Bee_Lepidoptera_Syrphids,1,4.2159120324658953e-7
12,12_3_5_Coleoptera_Coleoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
12,12_3_5_Coleoptera_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
12,12_3_5_Lepidoptera_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
12,12_4_4_Bee_Bee_Birds,1,4.2159120324658953e-7
12,12_4_4_Birds_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
12,12_4_4_Coleoptera_Coleoptera_Coleoptera,1,4.2159120324658953e-7
12,12_4_4_Coleoptera_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
12,12_4_4_Lepidoptera_Lepidoptera_Syrphids,1,4.2159120324658953e-7
12,12_4_4_Lizards_Syrphids_Syrphids,1,4.2159120324658953e-7
12,12_4_4_Non-bee-Hymenoptera_Syrphids_Syrphids,1,4.2159120324658953e-7
12,12_4_5_Bee_Coleoptera_Coleoptera,1,4.2159120324658953e-7
12,12_5_5_Lepidoptera_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_1_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_1_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_1_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_1_1_1_Syrphids_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_2_Lizards_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_2_Non-syrphids-diptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_2_Other_insects_Bee,1,4.2159120324658953e-7
13,13_1_1_2_Syrphids_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_1_3_Bee_Coleoptera,1,4.2159120324658953e-7
13,13_1_1_3_Bee_Lepidoptera,1,4.2159120324658953e-7
13,13_1_1_3_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_1_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_1_3_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_1_4_Bee_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_1_4_Coleoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_1_4_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_1_4_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_1_4_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
13,13_1_1_4_Other_insects_Bee,1,4.2159120324658953e-7
13,13_1_1_4_Syrphids_Syrphids,1,4.2159120324658953e-7
13,13_1_1_5_Bee_Syrphids,1,4.2159120324658953e-7
13,13_1_1_5_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_1_5_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_1_5_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_2_1_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_2_1_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_2_1_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_2_2_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_2_2_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_2_3_NA_Lepidoptera,1,4.2159120324658953e-7
13,13_1_2_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
13,13_1_2_3_Non-syrphids-diptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_2_3_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_2_4_Lepidoptera_Syrphids,1,4.2159120324658953e-7
13,13_1_2_4_NA_Coleoptera,1,4.2159120324658953e-7
13,13_1_2_4_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_3_2_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_3_2_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_1_3_2_Other_insects_Syrphids,1,4.2159120324658953e-7
13,13_1_3_2_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_3_4_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_3_4_NA_Coleoptera,1,4.2159120324658953e-7
13,13_1_3_4_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_3_4_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_3_5_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_4_2_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_4_3_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_4_3_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_4_3_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_1_4_3_Lepidoptera_Syrphids,1,4.2159120324658953e-7
13,13_1_4_3_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_1_4_3_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_1_5_1_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_1_5_2_Coleoptera_Lizards,1,4.2159120324658953e-7
13,13_1_5_2_Other_insects_Syrphids,1,4.2159120324658953e-7
13,13_1_5_2_Syrphids_Lizards,1,4.2159120324658953e-7
13,13_1_5_3_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_1_Birds_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_1_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_1_Coleoptera_Lizards,1,4.2159120324658953e-7
13,13_2_2_1_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_2_1_Lizards_Lizards,1,4.2159120324658953e-7
13,13_2_2_1_Non-bee-Hymenoptera_Birds,1,4.2159120324658953e-7
13,13_2_2_1_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_1_Non-bee-Hymenoptera_Lizards,1,4.2159120324658953e-7
13,13_2_2_1_Non-syrphids-diptera_Birds,1,4.2159120324658953e-7
13,13_2_2_1_Non-syrphids-diptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_2_1_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_2_2_2_Birds_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_2_Birds_Lizards,1,4.2159120324658953e-7
13,13_2_2_2_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_2_Other_insects_Bee,1,4.2159120324658953e-7
13,13_2_2_2_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_3_Bee_Birds,1,4.2159120324658953e-7
13,13_2_2_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_2_3_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_2_3_Lizards_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_2_2_3_NA_Bee,1,4.2159120324658953e-7
13,13_2_2_3_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_2_2_3_Syrphids_Lepidoptera,1,4.2159120324658953e-7
13,13_2_2_4_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_2_4_Lepidoptera_Lizards,1,4.2159120324658953e-7
13,13_2_2_4_Lizards_Lizards,1,4.2159120324658953e-7
13,13_2_2_4_NA_NA,1,4.2159120324658953e-7
13,13_2_2_4_Non-syrphids-diptera_NA,1,4.2159120324658953e-7
13,13_2_2_4_Other_insects_Bee,1,4.2159120324658953e-7
13,13_2_2_4_Syrphids_NA,1,4.2159120324658953e-7
13,13_2_2_5_Coleoptera_Bee,1,4.2159120324658953e-7
13,13_2_2_5_Coleoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_2_2_5_Lizards_Birds,1,4.2159120324658953e-7
13,13_2_2_5_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_2_5_Syrphids_Syrphids,1,4.2159120324658953e-7
13,13_2_3_1_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_1_Syrphids_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_2_3_2_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_2_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_2_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_2_3_2_Other_insects_Lepidoptera,1,4.2159120324658953e-7
13,13_2_3_3_Bee_Birds,1,4.2159120324658953e-7
13,13_2_3_3_Bee_NA,1,4.2159120324658953e-7
13,13_2_3_3_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_3_Coleoptera_NA,1,4.2159120324658953e-7
13,13_2_3_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_3_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_4_Lepidoptera_Lizards,1,4.2159120324658953e-7
13,13_2_3_4_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_4_NA_Coleoptera,1,4.2159120324658953e-7
13,13_2_3_4_NA_Syrphids,1,4.2159120324658953e-7
13,13_2_3_4_Other_insects_Lepidoptera,1,4.2159120324658953e-7
13,13_2_3_5_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_3_5_Coleoptera_Bee,1,4.2159120324658953e-7
13,13_2_3_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_4_1_Non-syrphids-diptera_Lizards,1,4.2159120324658953e-7
13,13_2_4_2_Bee_NA,1,4.2159120324658953e-7
13,13_2_4_2_Coleoptera_NA,1,4.2159120324658953e-7
13,13_2_4_3_Bee_Lizards,1,4.2159120324658953e-7
13,13_2_4_3_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_4_3_Coleoptera_NA,1,4.2159120324658953e-7
13,13_2_4_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_4_3_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_2_4_3_Non-syrphids-diptera_Coleoptera,1,4.2159120324658953e-7
13,13_2_4_4_NA_Coleoptera,1,4.2159120324658953e-7
13,13_2_5_2_Lizards_Lizards,1,4.2159120324658953e-7
13,13_2_5_2_Other_insects_Syrphids,1,4.2159120324658953e-7
13,13_2_5_3_Syrphids_Lepidoptera,1,4.2159120324658953e-7
13,13_2_5_4_NA_Bee,1,4.2159120324658953e-7
13,13_2_5_5_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_1_Birds_Bee,1,4.2159120324658953e-7
13,13_3_3_1_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_1_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_3_1_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_3_3_1_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_3_2_Bee_NA,1,4.2159120324658953e-7
13,13_3_3_2_Lepidoptera_NA,1,4.2159120324658953e-7
13,13_3_3_2_Lizards_Birds,1,4.2159120324658953e-7
13,13_3_3_3_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_3_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_3_Syrphids_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_3_3_4_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_3_4_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_4_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_3_4_Lepidoptera_Birds,1,4.2159120324658953e-7
13,13_3_3_4_Lizards_Birds,1,4.2159120324658953e-7
13,13_3_3_4_Other_insects_Bee,1,4.2159120324658953e-7
13,13_3_3_4_Syrphids_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_3_4_Syrphids_Syrphids,1,4.2159120324658953e-7
13,13_3_3_5_Birds_Bee,1,4.2159120324658953e-7
13,13_3_3_5_Coleoptera_Bee,1,4.2159120324658953e-7
13,13_3_3_5_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_3_5_Lizards_Bee,1,4.2159120324658953e-7
13,13_3_4_1_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_4_1_Non-syrphids-diptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_4_1_Non-syrphids-diptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_4_2_Birds_Birds,1,4.2159120324658953e-7
13,13_3_4_2_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_4_2_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_3_4_3_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_4_3_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_4_3_Coleoptera_NA,1,4.2159120324658953e-7
13,13_3_4_3_Syrphids_Birds,1,4.2159120324658953e-7
13,13_3_4_4_Coleoptera_Birds,1,4.2159120324658953e-7
13,13_3_4_4_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_4_4_Non-syrphids-diptera_Birds,1,4.2159120324658953e-7
13,13_3_4_4_Syrphids_Birds,1,4.2159120324658953e-7
13,13_3_4_5_Lepidoptera_Bee,1,4.2159120324658953e-7
13,13_3_4_5_Non-syrphids-diptera_Coleoptera,1,4.2159120324658953e-7
13,13_3_5_2_Bee_Lepidoptera,1,4.2159120324658953e-7
13,13_3_5_2_Birds_Birds,1,4.2159120324658953e-7
13,13_3_5_2_Coleoptera_Birds,1,4.2159120324658953e-7
13,13_3_5_2_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_3_5_2_Non-syrphids-diptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_3_5_2_Other_insects_Syrphids,1,4.2159120324658953e-7
13,13_3_5_3_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_3_5_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
13,13_3_5_4_Bee_Birds,1,4.2159120324658953e-7
13,13_3_5_4_Lizards_Birds,1,4.2159120324658953e-7
13,13_3_5_4_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_1_Birds_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_1_Birds_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_4_4_1_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_4_4_1_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_4_4_1_Lizards_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_1_Lizards_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_4_4_1_Non-bee-Hymenoptera_Bee,1,4.2159120324658953e-7
13,13_4_4_2_Lepidoptera_Birds,1,4.2159120324658953e-7
13,13_4_4_2_NA_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_2_Non-bee-Hymenoptera_Lepidoptera,1,4.2159120324658953e-7
13,13_4_4_3_Bee_Birds,1,4.2159120324658953e-7
13,13_4_4_3_Birds_Syrphids,1,4.2159120324658953e-7
13,13_4_4_3_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_3_Lizards_Birds,1,4.2159120324658953e-7
13,13_4_4_3_NA_Bee,1,4.2159120324658953e-7
13,13_4_4_3_NA_Lepidoptera,1,4.2159120324658953e-7
13,13_4_4_3_Non-bee-Hymenoptera_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_3_Non-syrphids-diptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_4_4_3_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_4_4_3_Syrphids_Lepidoptera,1,4.2159120324658953e-7
13,13_4_4_4_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_4_4_4_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
13,13_4_5_2_Birds_Birds,1,4.2159120324658953e-7
13,13_4_5_2_Coleoptera_Birds,1,4.2159120324658953e-7
13,13_4_5_2_Lizards_Lizards,1,4.2159120324658953e-7
13,13_4_5_3_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_4_5_3_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_4_5_3_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_4_5_3_Lepidoptera_Syrphids,1,4.2159120324658953e-7
13,13_4_5_3_Non-syrphids-diptera_Birds,1,4.2159120324658953e-7
13,13_4_5_5_Lepidoptera_Bee,1,4.2159120324658953e-7
13,13_5_5_1_Bee_Syrphids,1,4.2159120324658953e-7
13,13_5_5_1_Coleoptera_Coleoptera,1,4.2159120324658953e-7
13,13_5_5_1_Non-syrphids-diptera_Coleoptera,1,4.2159120324658953e-7
13,13_5_5_1_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
13,13_5_5_1_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_5_5_2_Bee_Lepidoptera,1,4.2159120324658953e-7
13,13_5_5_2_Non-bee-Hymenoptera_Bee,1,4.2159120324658953e-7
13,13_5_5_3_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_5_5_3_Syrphids_Coleoptera,1,4.2159120324658953e-7
13,13_5_5_4_Coleoptera_Bee,1,4.2159120324658953e-7
13,13_5_5_4_Non-syrphids-diptera_Lepidoptera,1,4.2159120324658953e-7
13,13_5_5_4_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
13,13_5_5_4_Other_insects_Bee,1,4.2159120324658953e-7
13,13_5_5_5_Lepidoptera_Coleoptera,1,4.2159120324658953e-7
13,13_5_5_5_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_1_1_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_1_1_1_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_1_1_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_1_2_Bee_Lizards,1,4.2159120324658953e-7
14,14_1_1_2_Lepidoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_1_2_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
14,14_1_1_4_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_1_1_5_Bee_Lizards,1,4.2159120324658953e-7
14,14_1_2_1_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_1_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_2_Birds_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_2_2_Coleoptera_NA,1,4.2159120324658953e-7
14,14_1_2_2_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_2_2_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_3_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_1_2_3_Lepidoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_3_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_4_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_2_5_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_3_1_Coleoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_3_1_Lepidoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_3_2_Birds_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_3_2_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_1_3_2_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_1_3_2_Lizards_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_3_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_3_3_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_1_3_3_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_3_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_3_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_3_4_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_3_4_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_1_3_4_Syrphids_Syrphids,1,4.2159120324658953e-7
14,14_1_3_5_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_4_1_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_4_1_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_4_1_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_4_2_Bee_Other_insects,1,4.2159120324658953e-7
14,14_1_4_2_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_1_4_2_Coleoptera_NA,1,4.2159120324658953e-7
14,14_1_4_3_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_4_3_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_1_4_3_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_1_4_3_Lepidoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_4_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_4_3_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_4_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_1_4_4_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_1_4_4_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_1_5_5_Coleoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_1_5_5_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_2_2_1_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_2_2_Coleoptera_NA,1,4.2159120324658953e-7
14,14_2_2_2_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_2_2_2_Lizards_Lizards,1,4.2159120324658953e-7
14,14_2_2_3_Bee_NA,1,4.2159120324658953e-7
14,14_2_2_3_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_2_2_4_Lepidoptera_Lizards,1,4.2159120324658953e-7
14,14_2_2_4_Non-syrphids-diptera_NA,1,4.2159120324658953e-7
14,14_2_2_5_Bee_Syrphids,1,4.2159120324658953e-7
14,14_2_2_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_3_1_Bee_Birds,1,4.2159120324658953e-7
14,14_2_3_1_Bee_Lizards,1,4.2159120324658953e-7
14,14_2_3_1_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_2_3_2_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_2_3_3_Bee_Lizards,1,4.2159120324658953e-7
14,14_2_3_3_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_3_3_Birds_Syrphids,1,4.2159120324658953e-7
14,14_2_3_3_Lepidoptera_NA,1,4.2159120324658953e-7
14,14_2_3_4_Birds_Lepidoptera,1,4.2159120324658953e-7
14,14_2_3_4_Lepidoptera_Lizards,1,4.2159120324658953e-7
14,14_2_3_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_4_1_Lepidoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_4_2_NA_NA,1,4.2159120324658953e-7
14,14_2_4_2_Non-syrphids-diptera_NA,1,4.2159120324658953e-7
14,14_2_4_4_Coleoptera_NA,1,4.2159120324658953e-7
14,14_2_5_1_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_5_1_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
14,14_2_5_2_Bee_NA,1,4.2159120324658953e-7
14,14_2_5_2_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_5_2_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_2_5_3_Birds_Lizards,1,4.2159120324658953e-7
14,14_2_5_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_5_3_Lepidoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_2_5_4_Bee_NA,1,4.2159120324658953e-7
14,14_2_5_4_Bee_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_2_5_4_Birds_Lizards,1,4.2159120324658953e-7
14,14_2_5_5_Non-syrphids-diptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_3_3_2_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_3_2_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_3_3_2_Coleoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_3_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_3_3_Bee_Coleoptera,1,4.2159120324658953e-7
14,14_3_3_3_Birds_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_3_3_Birds_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_3_3_3_Coleoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_3_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_3_3_Syrphids_Syrphids,1,4.2159120324658953e-7
14,14_3_3_4_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_3_3_4_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_3_4_Lizards_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_3_4_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_3_4_Syrphids_Syrphids,1,4.2159120324658953e-7
14,14_3_4_1_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4.2159120324658953e-7
14,14_3_4_2_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_3_4_4_Birds_Lepidoptera,1,4.2159120324658953e-7
14,14_3_4_4_Coleoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_3_5_1_Lepidoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_5_2_Lepidoptera_Lepidoptera,1,4.2159120324658953e-7
14,14_3_5_3_Coleoptera_Non-bee-Hymenoptera,1,4.2159120324658953e-7
14,14_3_5_3_Non-bee-Hymenoptera_Syrphids,1,4.2159120324658953e-7
14,14_3_5_4_Coleoptera_Coleoptera,1,4.2159120324658953e-7
14,14_3_5_5_Non-syrphids-diptera_Syrphids,1,4.2159120324658953e-7
14,14_4_4_1_Bee_Coleoptera,1,4.2159120324658953e-7
14,14_4_4_2_Coleoptera_NA,1,4.2159120324658953e-7
